CODIGO|NOME|ESTADO
5909|DEPARTAMENTO DA POLICIA RODOVIÁRIA FEDERAL - 14ª SUPERINTENDÊNCIA|PB
5910|DEPARTAMENTO DA POLICIA RODOVIÁRIA FEDERAL - 15ª SUPERINTENDÊNCIA|RN
5911|DEPARTAMENTO DA POLICIA RODOVIÁRIA FEDERAL - 16ª SUPERINTENDÊNCIA|CE
5912|DEPARTAMENTO DA POLICIA RODOVIÁRIA FEDERAL - 18ª SUPERINTENDÊNCIA|MA
5913|DEPARTAMENTO DA POLICIA RODOVIÁRIA FEDERAL - 19ª SUPERINTENDÊNCIA|PA
5914|DEPARTAMENTO DA POLICIA RODOVIÁRIA FEDERAL - 20ª SUPERINTENDÊNCIA|SE
5915|DEPARTAMENTO DA POLICIA RODOVIÁRIA FEDERAL - 21ª SUPERINTENDÊNCIA|RO
5916|DEPARTAMENTO DA POLICIA RODOVIÁRIA FEDERAL - 3º DISTRITO|AM
5917|DEPARTAMENTO DA POLICIA RODOVIÁRIA FEDERAL - 2º DISTRITO|TO
5918|DEPARTAMENTO DA POLICIA RODOVIÁRIA FEDERAL - 4º DISTRITO|AP
5919|DEPARTAMENTO DA POLICIA RODOVIÁRIA FEDERAL - 5ª DELEGACIA|AC
5920|DEPARTAMENTO DA POLICIA RODOVIÁRIA FEDERAL - 5º DISTRITO|RR
5921|DEPARTAMENTO DA POLICIA RODOVIÁRIA FEDERAL - 1ºDISTRITO|DF
5922|IPIRANGA DE GOIÁS|GO
5923|SEFAZ -BA - MULTAS FEDERAIS|BA
5924|SEFAZ - BA - MULTAS ESTADUAIS|BA
5925|SEFAZ - BA - MULTAS MUNICIPAIS|BA
5926|PREFEITURA MUNICIPAL DE SÃO JOSÉ DO HERVAL |RS
5927|SEFAZ - SP - MULTAS DE TRÂNSITO RENAINF- DETRAN E DETRAN CONVÊNIO|SP
5928|DEPARTAMENTO MUNICIPAL DE TRÂNSITO DE CÂNDIDO MOTA |SP
5929|DEPARTAMENTO MUNICIPAL DE TRÂNSITO DE TUPÃ |SP
5930|SUPERINTENDÊNCIA MUNICIPAL DE TRANSPORTE E TRÂNSITO/ MAMANGUAPE |PB
5931|IMTRANS - INSTITUTO MUNICIPAL DE ENGENHARIA, FISCALIZAÇÃO, SEGURANÇA,  EDUCAÇÃO DO TRANSITO E TRANSPORTES DE MANACAPURU|AM
5932|SUPERINTENDENCIA MUNICIPAL DE TRANSITO E TRANSPORTE DE VERA CRUZ|BA
5933|EMPRESA MUNICIPAL DE DESENVOLVIMENTO DE CAMPINAS-EMDEC|SP
5934|SUPERINTENDÊNCIA MUNICIPAL DE TRANSITO DE FEIRA DE SANTANA|BA
9912|DEPARTAMENTO DE TRÂNSITO DO DISTRITO FEDERAL|DF
